Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345542939.jpg,Top Secret Twenty-One,Janet Evanovich,Paperback,4.0,8.7,9.3,0345542939,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4403/9781440348372.jpg,The Emotional Craft of Fiction,Donald Maass,Paperback,4.5,11.85,16.0,1440348372,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856698368.jpg,Lighting for Interior Design,Malcolm Innes,Paperback,4.5,23.36,30.0,1856698368,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9049/9781904915379.jpg,Confessions Of An Advertising Man,David Ogilvy,Paperback,4.0,12.67,16.0,1904915379,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340960387.jpg,The Ship of Brides,Jojo Moyes,Paperback,4.0,9.1,11.4,0340960387,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812994865.jpg,The Reason I Jump,Naoki Higashida,Hardback,4.0,14.77,22.5,0812994865,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447241218.jpg,Hold Your Own,Kate Tempest,Paperback,4.0,8.5,12.9,1447241218,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509821822.jpg,Everything in its Place,Oliver Sacks,Paperback,4.0,13.21,20.1,1509821822,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782115489.jpg,The Outrun,Amy Liptrot,Paperback,4.0,11.05,11.4,1782115489,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7493/9780749314101.jpg,Families And How To Survive Them,Robin Skynner,Paperback,4.0,10.38,12.9,0749314101,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307279262.jpg,Actor's Art and Craft,William Esper,Paperback,4.5,11.58,16.0,0307279262,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753510995.jpg,"Screw It, Let's Do It",Sir Richard Branson,Paperback,4.0,4.15,4.7,0753510995,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9349/9781934968529.jpg,Grade 2 Reading,Eno Sarris,Paperback,3.5,8.2,8.3,1934968529,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723267331.jpg,The World of Peter Rabbit: A Box of Postcards,Beatrix Potter,Paperback,4.5,15.97,17.0,0723267331,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140441857.jpg,The Narrow Road to the Deep North and Other Travel Sketches,Matsuo Basho,Paperback,4.0,7.65,10.3,0140441857,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4549/9781454921462.jpg,The Thoth Tarot Book and Cards Set,Aleister Cowley,Mixed media product,3.5,17.72,23.5,1454921462,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486426914.jpg,The Genealogy of Morals,Friedrich Wilhelm Nietzsche,Paperback,4.0,3.41,3.61,0486426914,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5710/9780571099153.jpg,Crow,Ted Hughes,Paperback,4.0,10.27,13.9,0571099153,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8007/9780800721008.jpg,"His Needs, Her Needs Participant's Guide",Willard F. Harley,Paperback,4.5,5.38,6.2,0800721008,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4234/9781423421924.jpg,First Lessons In Bach - Complete,Walter Carroll,Paperback,4.0,7.85,10.0,1423421924,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409156710.jpg,Alan Partridge: Nomad,Alan Partridge,Paperback,4.0,8.77,11.4,1409156710,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616550417.jpg,The Legend of Zelda,Shigeru Miyamoto,Hardback,4.5,27.56,40.0,1616550417,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3074/9780307407832.jpg,Wonderful Tonight,Pattie Boyd,Paperback,3.5,11.77,16.0,0307407832,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846041044.jpg,"Ageless Body, Timeless Mind",Deepak Chopra,Paperback,4.0,10.57,12.4,1846041044,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0718/9780071800518.jpg,Stocks for the Long Run 5/E: The Definitive Guide to Financial Market Returns & Long-Term Investment Strategies,Jeremy J. Siegel,Hardback,4.0,23.56,42.79,0071800518,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5639/9781563927034.jpg,Audi A4 & VW Passat 96-05,Haynes Publishing,Paperback,3.5,25.65,27.5,1563927034,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407140391.jpg,Dog Man,Dav Pilkey,Paperback,4.5,9.34,11.4,1407140391,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9747/9781974708086.jpg,"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 2",Hirohiko Araki,Hardback,4.5,13.36,16.0,1974708086,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5683/9781568361871.jpg,"Roads To Sata, The: A 2000-mile Walk Through Japan",Alan Booth,Paperback,4.0,14.03,17.0,1568361871,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7827/9781782744740.jpg,Japanese Aircraft of World War II,Thomas Newdick,Hardback,0.0,17.86,21.1,1782744740,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8414/9781841495484.jpg,The Sword Of Shannara,Terry Brooks,Paperback,4.0,7.52,11.4,1841495484,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141365381.jpg,Charlie and the Great Glass Elevator,Roald Dahl,Paperback,3.5,7.05,7.8,0141365381,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5259/9780525953036.jpg,Preaching,Timothy Keller,Hardback,4.5,16.96,20.0,0525953036,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300164299.jpg,Atheist Delusions,David Bentley Hart,Paperback,4.0,16.7,18.0,0300164299,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3490/9780349010137.jpg,The Guilty Feminist,Deborah Frances-White,Paperback,4.5,16.14,17.0,0349010137,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8567/9781856753531.jpg,The Little Book of Mindfulness,Dr. Patrizia Collard,Paperback,4.0,5.88,8.8,1856753531,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1437/9780143791720.jpg,The Football Solution,George Megalogenis,Paperback,4.0,26.21,31.5,0143791720,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9003/9781900322744.jpg,The Fruit Tree Handbook,Ben Pike,Paperback,4.5,21.0,21.1,1900322744,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141337166.jpg,Bloodlines: The Indigo Spell (book 3),Richelle Mead,Paperback,4.5,8.57,10.3,0141337166,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9641/9780964126206.jpg,Children's Travel Journal,Ann Banks,Hardback,4.0,15.53,22.5,0964126206,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2408/9780240818962.jpg,Mastering Audio,Bob Katz,Paperback,4.5,44.81,47.0,0240818962,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0616/9780061664618.jpg,The One Hundred,Nina Garcia,Hardback,4.0,12.34,16.0,0061664618,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506702292.jpg,The Art Of Dishonored 2,Bethesda Games,Hardback,4.5,42.5,52.0,1506702292,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8714/9780871406736.jpg,The Conquest of Happiness,Bertrand Russell,Paperback,4.0,13.01,18.98,0871406736,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0918/9780091874155.jpg,Madhur Jaffrey's Ultimate Curry Bible,Madhur Jaffrey,Hardback,4.5,30.12,33.5,0091874155,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8230/9780823099184.jpg,The Art Of Polymer Clay Millefiori Techniques,Donna Kato,Paperback,4.5,14.78,23.0,0823099184,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071779821.jpg,"How to Read a Nautical Chart, 2nd Edition (Includes ALL of Chart #1)",Nigel Calder,Paperback,4.0,18.49,21.5,0071779821,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983042.jpg,The Undoing Project,Michael Lewis,Paperback,4.0,9.93,11.5,0141983042,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782395508.jpg,Reaching Down the Rabbit Hole,Allan Ropper,Paperback,4.0,6.9,12.9,1782395508,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9423/9781942303190.jpg,Design is Storytelling,Ellen Lupton,Paperback,4.0,13.82,18.0,1942303190,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7824/9781782494836.jpg,Natural Wine,Isabelle Legeron,Hardback,4.0,19.78,21.1,1782494836,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612620732.jpg,Parasyte 1,Hitoshi Iwaaki,Paperback,4.5,9.92,12.9,1612620732,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425250860.jpg,Echoes At Dawn,Maya Banks,Paperback,4.5,7.36,8.8,0425250860,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552772761.jpg,Remember Me?,Sophie Kinsella,Paperback,4.0,10.2,11.4,0552772761,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9378/9781937870089.jpg,Ricky Sticky Fingers,Julia Cook,Paperback,4.5,8.38,10.3,1937870089,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553815221.jpg,1421,Gavin Menzies,Paperback,3.5,13.86,13.9,0553815221,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447202288.jpg,How to Find Fulfilling Work,Roman Krznaric,Paperback,4.0,6.04,10.3,1447202288,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007253999.jpg,The Stranger,Camilla Läckberg,Paperback,4.0,9.34,11.4,0007253999,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465078073.jpg,The Story Factor,Annette Simmons,Paperback,4.0,12.24,12.99,0465078073,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9062/9781906266233.jpg,They Couldn't Have Done it Without Us,John Johnson-Allen,Paperback,5.0,9.94,14.95,1906266233,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509871353.jpg,Children of Blood and Bone,Tomi Adeyemi,Paperback,4.0,8.67,9.5,1509871353,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008183721.jpg,Collins Ireland Road Atlas,Collins Maps,Paperback,4.5,7.28,7.8,0008183721,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141006871.jpg,Fast Food Nation,Eric Schlosser,Paperback,3.5,10.34,12.4,0141006871,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8459/9781845963590.jpg,Four Kings,George Kimball,Paperback,4.0,15.24,16.0,1845963590,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784870393.jpg,A Vindication of the Rights of Woman (Vintage Feminism Short Edition),Mary Wollstonecraft,Paperback,4.0,5.39,6.2,1784870393,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0605/9780060548780.jpg,In Search of Excellence,Thomas J. Peters,Paperback,4.0,12.89,17.43,0060548780,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9560/9780956003829.jpg,The Almond Blossom Appreciation Society,Chris Stewart,Paperback,4.0,10.14,12.4,0956003829,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421527611.jpg,All You Need Is Kill,Hiroshi Sakurazaka,Paperback,4.0,8.21,11.4,1421527611,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307273604.jpg,Daily Rituals,Mason Currey,Hardback,3.5,16.48,24.0,0307273604,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8768/9780876853627.jpg,Love is a Dog From Hell,Charles Bukowski,Paperback,4.0,10.45,17.0,0876853627,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5230/9781523094400.jpg,The Essentials of Theory U,C. Otto Scharmer,Paperback,4.0,13.43,21.5,1523094400,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529035650.jpg,Permanent Record,Edward Snowden,Hardback,3.0,21.42,22.58,1529035650,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7815/9781781572054.jpg,The 1000 Dot-to-Dot Book: Masterpieces,THOMAS PAVITTE,Paperback,0.0,9.66,12.9,1781572054,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416576143.jpg,Yes!,Noah J Goldstein,Paperback,4.0,13.06,16.0,1416576143,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574219616.jpg,Day of the Dead Coloring Book,Thaneeya Mcardle,Paperback,4.0,7.08,7.8,1574219616,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091924775.jpg,A Beginner's Guide To Acting English,Shappi Khorsandi,Paperback,4.0,10.44,12.4,0091924775,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5868/9781586857028.jpg,Essence and Alchemy,Mandy Aftel,Paperback,4.0,15.03,17.0,1586857028,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2978/9780297867333.jpg,The Hairy Bikers' Great Curries,Hairy Bikers,Hardback,4.5,25.52,29.9,0297867333,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7871/9781787131569.jpg,Botanical Inks,Babs Behan,Paperback,4.0,17.82,21.1,1787131569,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7645/9780764554315.jpg,Latin For Dummies,Clfford A. Hull,Paperback,3.5,14.27,18.2,0764554315,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3407/9780340766057.jpg,McCarthy's Bar,Pete McCarthy,Paperback,4.0,12.16,13.9,0340766057,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8007/9780800799120.jpg,The Last Hour,Amir Tsarfati,Paperback,4.5,11.24,13.9,0800799120,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7645/9780764552762.jpg,Retired Racing Greyhounds For Dummies,Lee Livingood,Paperback,4.0,13.55,15.5,0764552762,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3217/9780321725547.jpg,Professional Portrait Retouching Techniques for Photographers Using Photoshop,Scott Kelby,Paperback,4.5,35.51,55.0,0321725547,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751563207.jpg,All That She Can See,Carrie Hope Fletcher,Paperback,3.5,5.27,11.5,0751563207,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7872/9781787290433.jpg,The Mechanic,Marc 'Elvis' Priestley,Paperback,4.0,10.46,12.4,1787290433,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/8837/9788883704918.jpg,Moleskine Plain Cahier - Black Cover (3 Set),Moleskine,Paperback,0.0,6.58,6.9,8883704918,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0992/9780099285663.jpg,Cider With Rosie,Laurie Lee,Paperback,4.0,7.89,11.4,0099285663,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471162381.jpg,Total Competition,Ross Brawn,Paperback,4.0,9.34,12.9,1471162381,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8027/9780802715296.jpg,Longitude,Dava Sobel,Paperback,4.0,13.53,14.49,0802715296,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142403877.jpg,The Gruffalo,Julia Donaldson,Paperback,4.5,6.91,7.95,0142403877,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7333/9780733334313.jpg,Slow Cooker Central,Paulene Christie,Paperback,4.0,15.36,16.0,0733334313,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593078638.jpg,Berserk Volume 22,Kentaro Miura,Paperback,4.5,12.14,15.0,1593078638,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406344257.jpg,A Bit Lost,Chris Haughton,Board book,4.0,7.18,8.8,1406344257,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9927/9780992777753.jpg,Colour Me Good Benedict Cumberbatch,Mel Elliott,Paperback,4.0,8.19,10.5,0992777753,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8909/9781890948214.jpg,Clicker Training for Dogs,Karen Pryor,Paperback,4.0,13.52,15.99,1890948214,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316358354.jpg,The Adventures of Tintin: Black Island,Herge Herge,Paperback,4.0,12.33,17.0,0316358354,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5829/9781582979984.jpg,Story Engineering,Larry Brooks,Paperback,4.0,16.12,17.0,1582979984,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4336/9781433679599.jpg,The Love Dare,Alex Kendrick,Paperback,4.5,13.33,16.0,1433679599,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743366134.jpg,Chocolate,Kirsten Tibballs,Hardback,4.5,21.82,24.0,1743366134,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751540420.jpg,The Russian Concubine,Kate Furnivall,Paperback,3.5,10.41,12.4,0751540420,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008241094.jpg,Why Mummy Drinks,Gill Sims,Paperback,4.0,8.53,10.3,0008241094,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141325286.jpg,Tales of the Greek Heroes,Roger Lancelyn Green,Paperback,4.0,6.39,8.8,0141325286,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1982/9780198245971.jpg,Phenomenology of Spirit,G. W. F. Hegel,Paperback,4.0,18.2,20.1,0198245971,Society-Social-Sciences
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8174/9780817432256.jpg,Bryan Peterson's Understanding Photography Field Guide,Bryan Peterson,Paperback,4.0,19.88,21.99,0817432256,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1402/9780140265408.jpg,Short Stories in Italian,Nick Roberts,Paperback,3.5,8.71,11.4,0140265408,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473200272.jpg,Lords and Ladies,Terry Pratchett,Hardback,4.0,12.29,16.0,1473200272,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608875610.jpg,Harry Potter Slytherin Hardcover Ruled Journal,Insight Editions,Hardback,5.0,11.44,20.5,1608875610,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8570/9781857036626.jpg,"Writing Your Dissertation, 3rd Edition",Derek Swetnam,Paperback,3.5,8.86,12.4,1857036626,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099553465.jpg,The Magician King,Lev Grossman,Paperback,4.0,10.97,11.4,0099553465,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008117504.jpg,Foundation and Empire,Isaac Asimov,Paperback,4.0,7.32,11.4,0008117504,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401235543.jpg,The Flash Vol. 1 Move Forward (The New 52),Brian Buccellato,Paperback,4.0,12.25,16.0,1401235543,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433805622.jpg,Publication Manual of the American Psychological Association,American Psychological Association,Spiral bound,3.5,32.32,38.6,1433805622,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007515547.jpg,Not That Kind of Girl,LENA DUNHAM,Paperback,3.5,8.32,10.5,0007515547,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1992/9780199218462.jpg,Game Theory: A Very Short Introduction,Ken Binmore,Paperback,3.5,6.95,10.3,0199218462,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552574778.jpg,Auggie & Me: Three Wonder Stories,R. J. Palacio,Paperback,4.5,8.8,10.3,0552574778,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141043722.jpg,Team of Rivals,Doris Kearns Goodwin,Paperback,4.5,16.44,18.0,0141043722,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141029351.jpg,The Looming Tower,Lawrence Wright,Paperback,4.5,12.35,13.9,0141029351,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007250929.jpg,The Emperor of All Maladies,Siddhartha Mukherjee,Paperback,4.5,13.44,13.9,0007250929,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2920/9781292085609.jpg,The Rules of Life,Richard Templar,Paperback,3.5,10.39,13.9,1292085609,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401216672.jpg,"Batman The Killing Joke, Deluxe Edition",Alan Moore,Hardback,4.5,14.18,18.0,1401216672,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9383/9781938377006.jpg,Information Dashboard Design,Stephen Few,Hardback,4.0,29.17,34.86,1938377006,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409301202.jpg,Key Words: 4b Fun at the farm,W. Murray,Hardback,4.0,3.99,6.32,1409301202,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5786/9781578634019.jpg,Serpent of Light,Drunvalo Melchizedek,Paperback,4.0,19.83,23.0,1578634019,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4081/9781408103869.jpg,The Women of Troy,Euripides,Paperback,4.0,12.75,13.9,1408103869,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452134253.jpg,Letters of Note,Shaun Usher,Hardback,4.5,29.73,36.49,1452134253,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626926035.jpg,My Lesbian Experience with Loneliness,Kabi Nagata,Paperback,4.0,9.6,13.9,1626926035,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7509/9780750985598.jpg,prettycitylondon,Siobhan Ferguson,Hardback,4.5,23.59,30.9,0750985598,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785944604.jpg,The Repair Shop,Karen Farrington,Hardback,5.0,16.32,18.0,1785944604,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4925/9781492545170.jpg,Dance Anatomy 2nd Edition,Jacqui Greene Haas,Paperback,5.0,18.32,20.1,1492545170,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241250990.jpg,The Book You Wish Your Parents Had Read (and Your Children Will Be Glad That You Did),Philippa Perry,Hardback,4.0,13.03,16.0,0241250990,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5829/9781582972947.jpg,Plot and Structure,James Scott Bell,Paperback,4.0,12.96,16.0,1582972947,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607060000.jpg,The Walking Dead: Book 4,Robert Kirkman,Hardback,4.5,21.05,33.75,1607060000,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594743344.jpg,Pride And Prejudice And Zombies,Jane Austen,Paperback,3.5,10.95,15.0,1594743344,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848453111.jpg,The Good Girl,Mary Kubica,Paperback,4.0,8.27,10.3,1848453111,Crime-Thriller
